,balance,stock,label
10177,780000000,24666666,diamond
10178,692000000,50000000,diamond
10179,592000000,52666666,diamond
10180,788000000,34666666,diamond
10181,278000000,25500000,normal
10182,792000000,26666666,diamond
10183,310000000,19000000,normal
10184,270000000,23000000,normal
10185,632000000,41333333,diamond
10186,668000000,40000000,diamond
10187,246000000,19000000,normal
10188,612000000,40000000,diamond
10189,740000000,43333333,diamond
10190,776000000,29333333,diamond
10191,780000000,62000000,vip
10192,608000000,52000000,diamond
10193,672000000,50666666,diamond
10194,532000000,50000000,diamond
10195,752000000,77000000,vip
10196,692000000,42666666,diamond
10197,684000000,26666666,diamond
10198,784000000,24666666,diamond
10199,800000000,67000000,vip
10200,294000000,22000000,normal
10201,696000000,28000000,diamond
10202,284000000,27500000,normal
10203,676000000,50000000,diamond
10204,700000000,37333333,diamond
10205,760000000,75000000,vip
10206,668000000,45333333,diamond
10207,580000000,42666666,diamond
10208,724000000,73000000,vip
10209,748000000,38000000,diamond
10210,252000000,29000000,normal
10211,308000000,21000000,normal
10212,676000000,46000000,diamond
10213,268000000,33000000,normal
10214,648000000,36666666,diamond
10215,268000000,32500000,normal
10216,544000000,48666666,diamond
10217,656000000,34000000,diamond
10218,270000000,21500000,normal
10219,724000000,37333333,diamond
10220,696000000,40000000,diamond
10221,304000000,17500000,normal
10222,664000000,28666666,diamond
10223,628000000,32666666,diamond
10224,282000000,28000000,normal
10225,664000000,40666666,diamond
10226,684000000,26000000,diamond
10227,274000000,24000000,normal
10228,652000000,30666666,diamond
10229,680000000,38000000,diamond
10230,592000000,40000000,diamond
10231,272000000,28000000,normal
10232,564000000,45333333,diamond
10233,624000000,35333333,diamond
10234,260000000,26500000,normal
10235,306000000,22000000,normal
10236,720000000,29333333,diamond
10237,252000000,26000000,normal
10238,704000000,46000000,diamond
10239,296000000,20500000,normal
10240,620000000,38666666,diamond
10241,680000000,29333333,diamond
10242,278000000,23000000,normal
10243,656000000,30666666,diamond
10244,632000000,36000000,diamond
10245,752000000,74000000,vip
10246,296000000,20500000,normal
10247,744000000,40666666,diamond
10248,744000000,33333333,diamond
10249,308000000,22000000,normal
10250,768000000,72000000,vip
10251,676000000,47333333,diamond
10252,736000000,78000000,vip
10253,768000000,64000000,vip
10254,800000000,25333333,diamond
10255,552000000,47333333,diamond
10256,596000000,44000000,diamond
10257,308000000,20000000,normal
10258,246000000,26000000,normal
10259,544000000,52000000,diamond
10260,290000000,24000000,normal
10261,728000000,34666666,diamond
10262,624000000,50000000,diamond
10263,664000000,30000000,diamond
10264,656000000,35333333,diamond
10265,772000000,33333333,diamond
10266,704000000,77000000,vip
10267,660000000,32666666,diamond
10268,302000000,17500000,normal
10269,752000000,27333333,diamond
10270,700000000,45333333,diamond
10271,712000000,28666666,diamond
10272,660000000,30666666,diamond
10273,548000000,44000000,diamond
10274,672000000,32000000,diamond
10275,760000000,32000000,diamond
10276,260000000,26000000,normal
10277,744000000,24666666,diamond
10278,780000000,61000000,vip
10279,270000000,25000000,normal
10280,280000000,25500000,normal
10281,280000000,17500000,normal
10282,624000000,44000000,diamond
10283,612000000,40666666,diamond
10284,708000000,34000000,diamond
10285,704000000,36666666,diamond
10286,768000000,24666666,diamond
10287,540000000,53333333,diamond
10288,258000000,25500000,normal
10289,240000000,27500000,normal
10290,628000000,46000000,diamond
10291,294000000,17500000,normal
10292,592000000,50666666,diamond
10293,800000000,32666666,diamond
10294,284000000,22500000,normal
10295,700000000,35333333,diamond
10296,672000000,39333333,diamond
10297,306000000,21000000,normal
10298,604000000,38666666,diamond
10299,298000000,17500000,normal
10300,258000000,25500000,normal
10301,700000000,48000000,diamond
10302,728000000,40666666,diamond
10303,792000000,28666666,diamond
10304,268000000,27000000,normal
10305,716000000,38666666,diamond
10306,664000000,28666666,diamond
10307,584000000,46000000,diamond
10308,300000000,21000000,normal
10309,688000000,25333333,diamond
10310,266000000,27500000,normal
10311,740000000,30666666,diamond
10312,696000000,50000000,diamond
10313,616000000,32000000,diamond
10314,720000000,77000000,vip
10315,240000000,32500000,normal
10316,616000000,35333333,diamond
10317,624000000,47333333,diamond
10318,254000000,35000000,normal
10319,756000000,30000000,diamond
10320,248000000,26000000,normal
10321,246000000,36500000,normal
10322,620000000,48000000,diamond
10323,668000000,42666666,diamond
10324,264000000,24000000,normal
10325,300000000,17500000,normal
10326,302000000,19500000,normal
10327,572000000,53333333,diamond
10328,580000000,48000000,diamond
10329,756000000,40000000,diamond
10330,676000000,47333333,diamond
10331,620000000,40666666,diamond
10332,796000000,61000000,vip
10333,704000000,32000000,diamond
10334,288000000,27000000,normal
10335,620000000,53333333,diamond
10336,696000000,26666666,diamond
10337,696000000,24000000,diamond
10338,544000000,48000000,diamond
10339,316000000,18000000,normal
10340,752000000,38000000,diamond
10341,274000000,20500000,normal
10342,716000000,44000000,diamond
10343,736000000,76000000,vip
10344,592000000,42666666,diamond
10345,312000000,18500000,normal
10346,242000000,23000000,normal
10347,736000000,33333333,diamond
10348,660000000,50666666,diamond
10349,644000000,53333333,diamond
10350,528000000,52666666,diamond
10351,676000000,47333333,diamond
10352,254000000,19500000,normal
10353,240000000,21500000,normal
10354,568000000,52666666,diamond
10355,258000000,23000000,normal
10356,274000000,17500000,normal
10357,246000000,21500000,normal
10358,260000000,24500000,normal
10359,708000000,31333333,diamond
10360,600000000,38666666,diamond
10361,696000000,24666666,diamond
10362,250000000,36500000,normal
10363,600000000,48000000,diamond
10364,258000000,19500000,normal
10365,720000000,33333333,diamond
10366,556000000,43333333,diamond
10367,636000000,45333333,diamond
10368,704000000,45333333,diamond
10369,292000000,21500000,normal
10370,262000000,20500000,normal
10371,736000000,29333333,diamond
10372,286000000,25000000,normal
10373,720000000,37333333,diamond
10374,540000000,44000000,diamond
10375,266000000,24500000,normal
10376,254000000,31000000,normal
10377,588000000,43333333,diamond
10378,318000000,20000000,normal
10379,740000000,70000000,vip
10380,258000000,35500000,normal
10381,292000000,23500000,normal
10382,652000000,41333333,diamond
10383,302000000,23500000,normal
10384,580000000,41333333,diamond
10385,272000000,24500000,normal
10386,676000000,44666666,diamond
10387,748000000,28000000,diamond
10388,596000000,42666666,diamond
10389,756000000,62000000,vip
10390,792000000,61000000,vip
10391,540000000,48000000,diamond
10392,260000000,24500000,normal
10393,732000000,29333333,diamond
10394,792000000,28000000,diamond
10395,636000000,44666666,diamond
10396,760000000,72000000,vip
10397,274000000,24500000,normal
10398,532000000,46000000,diamond
10399,700000000,78000000,vip
10400,588000000,40000000,diamond
10401,748000000,27333333,diamond
10402,704000000,75000000,vip
10403,256000000,23000000,normal
10404,266000000,33000000,normal
10405,296000000,18500000,normal
10406,684000000,40666666,diamond
10407,668000000,26000000,diamond
10408,728000000,33333333,diamond
10409,780000000,74000000,vip
10410,716000000,41333333,diamond
10411,728000000,37333333,diamond
10412,748000000,41333333,diamond
10413,636000000,30666666,diamond
10414,756000000,76000000,vip
10415,696000000,24000000,diamond
10416,784000000,74000000,vip
10417,588000000,38666666,diamond
10418,728000000,76000000,vip
10419,664000000,34666666,diamond
10420,676000000,53333333,diamond
10421,252000000,21000000,normal
10422,254000000,26500000,normal
10423,250000000,26500000,normal
10424,636000000,48666666,diamond
10425,296000000,22500000,normal
10426,274000000,21500000,normal
10427,252000000,24500000,normal
10428,656000000,46000000,diamond
10429,278000000,22000000,normal
10430,800000000,57000000,vip
10431,528000000,46666666,diamond
10432,274000000,28500000,normal
10433,246000000,26500000,normal
10434,760000000,76000000,vip
10435,274000000,19500000,normal
10436,760000000,77000000,vip
10437,780000000,33333333,diamond
10438,628000000,52000000,diamond
10439,258000000,20000000,normal
10440,644000000,46666666,diamond
10441,728000000,31333333,diamond
10442,704000000,35333333,diamond
10443,552000000,50666666,diamond
10444,576000000,41333333,diamond
10445,688000000,31333333,diamond
10446,776000000,36000000,diamond
10447,700000000,48666666,diamond
10448,756000000,38666666,diamond
10449,524000000,50666666,diamond
10450,552000000,45333333,diamond
10451,524000000,52666666,diamond
10452,576000000,43333333,diamond
10453,608000000,53333333,diamond
10454,652000000,45333333,diamond
10455,696000000,36666666,diamond
10456,584000000,36666666,diamond
10457,540000000,47333333,diamond
10458,540000000,50666666,diamond
10459,752000000,77000000,vip
10460,792000000,74000000,vip
10461,616000000,44666666,diamond
10462,680000000,43333333,diamond
10463,556000000,42000000,diamond
10464,692000000,40666666,diamond
10465,632000000,38666666,diamond
10466,244000000,32500000,normal
10467,660000000,45333333,diamond
10468,676000000,51333333,diamond
10469,266000000,33000000,normal
10470,728000000,28666666,diamond
10471,248000000,25500000,normal
10472,246000000,37000000,normal
10473,260000000,24500000,normal
10474,756000000,40000000,diamond
10475,756000000,67000000,vip
10476,560000000,45333333,diamond
10477,680000000,24000000,diamond
10478,262000000,34000000,normal
10479,240000000,28500000,normal
10480,752000000,73000000,vip
10481,264000000,19000000,normal
10482,644000000,44666666,diamond
10483,240000000,23000000,normal
10484,256000000,36000000,normal
10485,680000000,25333333,diamond
10486,676000000,53333333,diamond
10487,740000000,30666666,diamond
10488,720000000,46666666,diamond
10489,748000000,26000000,diamond
10490,250000000,30000000,normal
10491,280000000,20000000,normal
10492,708000000,34000000,diamond
10493,588000000,39333333,diamond
10494,584000000,53333333,diamond
10495,316000000,17500000,normal
10496,672000000,42666666,diamond
10497,800000000,30666666,diamond
10498,588000000,39333333,diamond
10499,760000000,31333333,diamond
10500,740000000,42000000,diamond
10501,294000000,22000000,normal
10502,792000000,25333333,diamond
10503,656000000,35333333,diamond
10504,560000000,42666666,diamond
10505,272000000,25500000,normal
10506,736000000,36666666,diamond
10507,760000000,62000000,vip
10508,736000000,36000000,diamond
10509,708000000,35333333,diamond
10510,620000000,40000000,diamond
10511,258000000,29000000,normal
10512,592000000,36666666,diamond
10513,300000000,22500000,normal
10514,592000000,37333333,diamond
10515,264000000,31000000,normal
10516,242000000,39000000,normal
10517,772000000,62000000,vip
10518,294000000,17500000,normal
10519,752000000,34000000,diamond
10520,764000000,73000000,vip
10521,736000000,26000000,diamond
10522,552000000,48666666,diamond
10523,256000000,30500000,normal
10524,256000000,32500000,normal
10525,684000000,50000000,diamond
10526,772000000,75000000,vip
10527,768000000,38000000,diamond
10528,724000000,72000000,vip
10529,632000000,43333333,diamond
10530,792000000,64000000,vip
10531,616000000,47333333,diamond
10532,664000000,41333333,diamond
10533,572000000,52666666,diamond
10534,596000000,41333333,diamond
10535,600000000,46666666,diamond
10536,296000000,24000000,normal
10537,728000000,69000000,vip
10538,314000000,21500000,normal
10539,768000000,27333333,diamond
10540,728000000,42666666,diamond
10541,270000000,20000000,normal
10542,278000000,17500000,normal
10543,792000000,69000000,vip
10544,620000000,44000000,diamond
10545,568000000,47333333,diamond
10546,648000000,27333333,diamond
10547,552000000,43333333,diamond
10548,632000000,52666666,diamond
10549,262000000,19000000,normal
10550,548000000,46000000,diamond
10551,684000000,26000000,diamond
10552,240000000,21000000,normal
10553,656000000,34000000,diamond
10554,672000000,40666666,diamond
10555,700000000,77000000,vip
10556,784000000,33333333,diamond
10557,318000000,19000000,normal
10558,568000000,50666666,diamond
10559,272000000,22000000,normal
10560,788000000,32666666,diamond
10561,768000000,66000000,vip
10562,800000000,64000000,vip
10563,776000000,30000000,diamond
10564,656000000,51333333,diamond
10565,664000000,39333333,diamond
10566,314000000,19500000,normal
10567,692000000,44666666,diamond
10568,604000000,41333333,diamond
10569,616000000,47333333,diamond
10570,792000000,74000000,vip
10571,680000000,41333333,diamond
10572,764000000,76000000,vip
10573,280000000,18000000,normal
10574,268000000,25500000,normal
10575,780000000,66000000,vip
10576,700000000,44666666,diamond
10577,262000000,23500000,normal
10578,752000000,78000000,vip
10579,246000000,26000000,normal
10580,788000000,71000000,vip
10581,656000000,36000000,diamond
10582,716000000,30666666,diamond
10583,322000000,17500000,normal
10584,748000000,34666666,diamond
10585,776000000,75000000,vip
10586,252000000,17500000,normal
10587,312000000,21500000,normal
10588,732000000,42666666,diamond
10589,260000000,29500000,normal
10590,644000000,38666666,diamond
10591,724000000,30000000,diamond
10592,768000000,32666666,diamond
10593,800000000,68000000,vip
10594,292000000,24000000,normal
10595,544000000,49333333,diamond
10596,744000000,71000000,vip
10597,516000000,48000000,diamond
10598,560000000,44000000,diamond
10599,616000000,31333333,diamond
10600,712000000,42000000,diamond
10601,560000000,48000000,diamond
10602,696000000,40666666,diamond
10603,684000000,44000000,diamond
10604,592000000,40666666,diamond
10605,262000000,27500000,normal
10606,652000000,31333333,diamond
10607,720000000,38000000,diamond
10608,672000000,25333333,diamond
10609,296000000,21000000,normal
10610,324000000,18000000,normal
10611,788000000,26000000,diamond
10612,632000000,48000000,diamond
10613,640000000,53333333,diamond
10614,560000000,40666666,diamond
10615,492000000,52000000,diamond
10616,288000000,26000000,normal
10617,244000000,21000000,normal
10618,772000000,38000000,diamond
10619,248000000,38000000,normal
10620,776000000,34000000,diamond
10621,640000000,50000000,diamond
10622,668000000,42666666,diamond
10623,660000000,50666666,diamond
10624,260000000,22500000,normal
10625,540000000,51333333,diamond
10626,260000000,31000000,normal
10627,704000000,78000000,vip
10628,262000000,26500000,normal
10629,288000000,22000000,normal
10630,680000000,52666666,diamond
10631,308000000,20500000,normal
10632,740000000,35333333,diamond
10633,296000000,22000000,normal
10634,302000000,24500000,normal
10635,792000000,30000000,diamond
10636,684000000,36666666,diamond
10637,684000000,46666666,diamond
10638,752000000,30000000,diamond
